,Id,Name,placeOfBirth,Gender,DateAcquired
14823,7631,Alan Kane,United Kingdom,Male,0
14824,1383,Howard Kanovitz,United States,Male,1975
14827,1384,Anish Kapoor,India,Male,1989
14876,15930,Gulsun Karamustafa,Turkey,Female,2013
14877,2734,Linda Karshan,United States,Female,2000
14883,1386,Alex Katz,United States,Male,2008
14907,1387,Craig Kauffman,United States,Male,1968
14908,303,Angelica Kauffman,Switzerland,Female,1955
14910,1388,Isidor Kaufmann,Romania,Male,1929
14911,1389,John F. Kavanagh,Ireland,Male,1943
14912,12834,On Kawara,Japan,Male,2010
14913,2701,Emma Kay,United Kingdom,Female,1999
14915,16495,Jeff Keen,United Kingdom,Male,2012
14919,304,Charles Samuel Keene,United Kingdom,Male,1909
14973,1390,Charles Keeping,United Kingdom,Male,1977
14974,305,Alexander Keirincx,Belgium,Male,1986
14975,6782,Mike Kelley,United States,Male,0
14976,1391,Ellsworth Kelly,United States,Male,1976
14997,1392,Felix Kelly,New Zealand,Male,1975
14998,1393,Francis Kelly,United States,Male,1975
14999,1395,Mary Kelly,United States,Female,1984
15000,1394,Sir Gerald Kelly,United Kingdom,Male,1914
15007,9590,Annette Kelm,Germany,Female,2006
15013,1396,Zoltan Kemeny,Romania,Male,1966
15017,1397,Lucy Kemp-Welch,United Kingdom,Female,1897
15019,10184,Peter Kennard,United Kingdom,Male,2007
15034,1398,Lady Kennet,United Kingdom,Female,1929
15035,1399,Eric Kennington,United Kingdom,Male,1917
15050,306,Thomas Benjamin Kennington,United Kingdom,Male,1894
15051,1400,Michael Kenny,United Kingdom,Male,1969
15053,2680,William Kentridge,South Africa,Male,2001
15073,307,Charles Henry Malcolm Kerr,0,Male,1908
15075,7945,Thomas Kerrich,0,Male,2005
15086,1401,James Kerr-Lawson,United Kingdom,Male,1926
15087,1402,Mary Kessell,United Kingdom,Female,1960
15088,1403,Morris Kestelman,United Kingdom,Male,1975
15089,308,Tilly Kettle,United States,Male,1925
15091,1404,Joan Key,United Kingdom,Female,1985
15092,2406,Bhupen Khakhar,India,Male,1996
15093,14889,Bharti Kher,United Kingdom,Female,2011
15094,6589,Ian Kiaer,United Kingdom,Male,2008
15096,1405,Michael Kidner,United Kingdom,Male,1984
15107,1406,Anselm Kiefer,Germany,Male,2008
15132,3068,Edward Kienholz,United States,Male,2008
15134,1407,Ken Kiff,United Kingdom,Male,1989
15138,2788,Thomas Kilpper,Germany,Male,2000
15160,1408,David Kindersley,0,Male,1975
15162,1409,Cecil King,Ireland,Male,1975
15169,1410,Jeremy King,United Kingdom,Male,1976
15174,309,John Henry Yeend King,United Kingdom,Male,1898
15175,1411,Phillip King,Tunis,Male,1965
15183,1412,Ronald King,United Kingdom,Male,1980
15184,2763,Scott King,United Kingdom,Male,2000
15185,1413,Peter Kinley,Austria,Male,1957
15193,2435,W. Kinnard,0,Male,1996
15194,6711,Martin Kippenberger,Germany,Male,2005
15303,1414,Ernst Ludwig Kirchner,Germany,Male,1980
15304,1415,Eve Kirk,United Kingdom,Female,1939
15305,2238,Per Kirkeby,Danmark,Male,1989
15361,16033,Shozo Kitadai,0,Male,2012
15371,1416,R.B. Kitaj,United States,Male,1975
15550,1417,Paul Klee,Switzerland,Male,1941
15559,2210,Astrid Klein,Germany,Female,1988
15560,2764,Jochen Klein,0,Male,2000
15561,1418,Yves Klein,France,Male,1972
15562,1419,Franz Kline,United States,Male,1967
15563,1420,Clara Klinghoffer,Austria,Female,1933
15564,689,Balthus Klossowski de Rola,France,Male,1959
15567,5677,Gustav Klucis,0,Male,0
15568,1422,Bryan Kneale,United Kingdom,Male,1964
15572,310,Sir Godfrey Kneller,Germany,Male,1856
15580,311,Charles Parsons Knight,0,Male,1898
15581,1424,Dame Laura Knight,United Kingdom,Female,1935
15583,1423,Harold Knight,United Kingdom,Male,1938
15584,313,John Baverstock Knight,United Kingdom,Male,1910
15587,314,John Prescott Knight,United Kingdom,Male,1895
15588,312,John William Buxton Knight,United Kingdom,Male,1908
15591,315,Joseph Knight,0,Male,1877
15592,1425,Winifred Knights,United Kingdom,Female,1922
15594,1426,Justin Knowles,United Kingdom,Male,1975
15621,1427,Eleanor Koch,0,Female,1978
15622,1428,Ghisha Koenig,United Kingdom,Female,1986
15626,10838,Terence Koh,China,Male,0
15627,1429,Misch Kohn,United States,Female,1976
15628,1430,Oskar Kokoschka,Austria,Male,1941
15659,2209,Jirí Kolár,Czech Republica,Male,1988
15663,12618,Bela Kolárová,Czech Republica,Female,2009
15664,1431,Stanislav Kolíbal,Czech Republica,Male,1983
15665,10345,Július Koller,Slovenia,Male,2007
15685,15101,André Komatsu,Brasil,Male,2012
15686,1432,Joseph Konzal,United States,Male,1966
15687,10562,Jeong-A Koo,Taehan Min'guk,Female,2008
15688,1433,Willem de Kooning,Nederland,Male,1986
15694,2368,Jeff Koons,United States,Male,2008
15715,1434,Heinz Koppel,Germany,Male,1983
15717,10328,Igor Kopystiansky,Ukraine,Male,2008
15718,10329,Svetlana Kopystiansky,Ukraine,Female,0
15719,1435,John Korner,Czech Republica,Male,1977
15720,11583,Susumu Koshimizu,Japan,Male,2008
15721,1436,Leon Kossoff,United Kingdom,Male,1986
15837,1437,Joseph Kosuth,United States,Male,2013
15840,1438,Jannis Kounellis,Greece,Male,2008
15872,10668,Jiri Kovanda,Czech Republica,Male,2007
15876,1439,Harry Kramer,Germany,Male,1964
15878,1440,Jacob Kramer,Ukraine,Male,1973
15882,10009,Edward Krasinski,Ukraine,Male,2008
15890,1441,Lee Krasner,United States,Female,1981
15891,1442,Frano Krsinic,Hrvatska,Male,1930
15892,1443,Barbara Kruger,United States,Female,1986
15893,1444,Wojciech Krzywoblocki,Ukraine,Male,1985
15894,1445,Oleg Kudryashov,Russia,Male,1984
15896,7334,Guillermo Kuitca,Argentina,Male,2004
15897,1446,Ferdinand Kulmer,France,Male,1961
15898,1447,Don Kunkel,0,Male,1978
15899,1448,Mauro Kunst,Brasil,Male,1976
15905,2784,Roi Kuper,Israel,Male,2000
15913,1449,Frantisek Kupka,Czech Republica,Male,1959
15914,10169,Gabriel Kuri,México,Male,2007
15915,8094,Yayoi Kusama,Japan,Female,2008
15916,1450,Robert Kushner,United States,Male,1986
15917,1453,Edwin La Dell,United Kingdom,Male,1975
15918,6359,Terence La Noue,United States,Male,2004
15926,331,Henry Herbert La Thangue,United Kingdom,Male,1896
15928,1451,Hans Laabs,Poland,Male,1978
15929,2622,Carlo Labruzzi,Italia,Male,1997
15936,1452,Bruce Lacey,United Kingdom,Male,1976
15938,316,Robert Ladbrooke,United Kingdom,Male,1974
15939,317,William James Laidlay,0,Male,1974
15940,1454,Gerald Laing,United Kingdom,Male,1984
15941,2511,J.S. Laing,0,Male,1997
15946,2639,Maria Lalic,United Kingdom,Female,1997
15952,1455,Wifredo Lam,Cuba,Male,1952
15954,1456,Henry Lamb,Australia,Male,1917
15964,1457,Lynton Lamb,India,Male,1975
15965,2512,Lambert,0,Male,1997
15966,318,George Lambert,United Kingdom,Male,1951
15971,319,James Lambert,United Kingdom,Male,1898
15972,1458,Maurice Lambert,France,Male,1932
15976,4733,Jim Lambie,United Kingdom,Male,2006
15980,1459,George Lambourn,United Kingdom,Male,1938
15981,8787,David Lamelas,Argentina,Male,2006
15984,1460,Mark Lancaster,United Kingdom,Male,1975
15990,1461,Osbert Lancaster,United Kingdom,Male,1942
15992,320,Rev. Richard Hume Lancaster,0,Male,1894
15994,321,George Lance,0,Male,1847
15998,1462,Colin Lanceley,New Zealand,Male,1975
16023,1463,Reginald Lander,0,Male,1976
16025,2665,Sean Landers,United States,Male,1998
16026,1464,Hans Landsaat,Nederland,Male,1978
16047,322,Charles Landseer,0,Male,1847
16051,323,Sir Edwin Henry Landseer,United Kingdom,Male,1847
16075,2409,Michael Landy,United Kingdom,Male,1997
16091,2660,Abigail Lane,United Kingdom,Female,1998
16092,324,Samuel Lane,United Kingdom,Male,1937
16093,325,Theodore Lane,0,Male,1847
16094,1465,Daniel Lang,United States,Male,1975
16096,9075,Dorothea Lange,United States,Female,2010
16097,1466,Denis Langlois,0,Male,1976
16098,326,Edouard Lanteri,France,Male,1908
16101,1467,Peter Lanyon,United Kingdom,Male,1953
16123,327,George Henry Laporte,Germany,Male,1979
16124,328,John Laporte,0,Male,1938
16141,3087,Valerie Large,0,Female,2001
16142,1468,Michel Larionov,Moldova,Male,1953
16147,329,Marcellus Laroon  the Younger,United Kingdom,Male,1922
16152,11403,Jacques-Henri Lartigue,France,Male,2010
16153,1469,Philip Alexius de László,Hungery,Male,1913
16154,330,James Latham,Ireland,Male,1947
16155,1470,John Latham,Zimbabwe,Male,2005
16174,1471,Luciano Lattanzi,Italia,Male,1977
16175,2436,Samuel Laurence,0,Male,1997
16185,1472,Marie Laurencin,France,Female,1933
16187,1473,Henri Laurens,France,Male,1960
16193,1475,Jens Lausen,Germany,Male,1975
16197,332,Sir John Lavery,United Kingdom,Male,1914
16205,2623,Alfred Law,0,Male,1997
16206,1476,Bob Law,United Kingdom,Male,2004
16227,333,Sir Charles Lawes-Wittewronge  Bt,0,Male,1911
16228,8140,Louise Lawler,United States,Female,2009
16231,1477,Eileen Lawrence,United Kingdom,Female,1979
16232,334,Sir Thomas Lawrence,United Kingdom,Male,1837
16250,335,Cecil Lawson,United Kingdom,Male,1883
16252,16123,Thomas Lawson,United Kingdom,Male,2012
16253,1479,Edward Le Bas,United Kingdom,Male,1940
16257,1480,Louis Le Brocquy,Ireland,Male,1975
16268,1481,Christopher Le Brun  PRA,United Kingdom,Male,1991
16333,338,Jean Le Capelain,United Kingdom,Male,1939
16337,1483,Le Corbusier,Switzerland,Male,1954
16338,1494,Julio Le Parc,Argentina,Male,1987
16341,345,Francis Le Piper,0,Male,1959
16345,1495,Henri Le Sidaner,Mauritius,Male,1922
16346,1503,Jan Le Witt,Poland,Male,1975
16347,1478,Bernard Leach,China,Male,1975
16386,7651,David Leach,Japan,Male,2005
16390,8805,Janet Leach,United States,Female,2005
16393,336,Benjamin Williams Leader,United Kingdom,Male,1894
16394,2642,Jonathan Leaman,United Kingdom,Male,1997
16395,10681,Edwina Leapman,United Kingdom,Female,2009
16397,337,Edward Lear,United Kingdom,Male,1910
16426,1482,Bart van der Leck,Nederland,Male,1966
16428,6877,Mark Leckey,United Kingdom,Male,2006
16433,1484,Janet Ledger,United Kingdom,Female,1978
16435,1485,Gilbert Ledward,United Kingdom,Male,1936
16436,2246,Catherine Lee,United States,Female,1989
16437,339,Frederick Richard Lee,0,Male,1847
16443,16778,Seung-Taek Lee,Choson Minjujuui In'min Konghwaguk,Male,2013
16444,1486,Sydney Lee,United Kingdom,Male,1924
16446,340,Thomas Stirling Lee,United Kingdom,Male,1929
16447,8894,Tim Lee,0,Male,0
16448,2640,Ufan Lee,Taehan Min'guk,Male,1997
16451,2437,John Leech,United Kingdom,Male,1997
16457,1487,Derwent Lees,Australia,Male,1927
16461,1488,Fernand Léger,France,Male,1949
16473,1489,Igino Legnaghi,Italia,Male,1975
16474,341,Alphonse Legros,France,Male,1912
16510,1490,Wilhelm Lehmbruck,Germany,Male,1962
16511,1491,Maude Boughton Leigh,0,Female,1947
16512,342,Lord Frederic Leighton,United Kingdom,Male,1924
16539,1492,Felicia Leirner,Poland,Female,1962
16540,13769,Jac Leirner,Brasil,Female,0
16541,12638,Nelson Leirner,Brasil,Male,2009
16542,343,Sir Peter Lely,Germany,Male,1876
16550,344,Arthur Lemon,United Kingdom,Male,1913
16552,1493,Kaspar-Thomas Lenk,Germany,Male,1968
16553,2513,Lord William Pitt Lennox,United Kingdom,Male,1997
16554,4828,Zoe Leonard,United States,Female,2006
16559,3192,Leonilson (José Leonilson Bezerra Dias),Brasil,Male,2001
16560,1496,Alexander J. Leslie,United Kingdom,Male,1911
16561,346,Charles Robert Leslie,United Kingdom,Male,1900
16580,347,George Dunlop Leslie,United Kingdom,Male,1904
16582,1497,Helen Lessore,United Kingdom,Female,1981
16584,1498,John,United Kingdom,Male,1981
16591,348,William Richard Lethaby,United Kingdom,Male,1932
16597,2278,Julian Lethbridge,Sri Lanka,Male,2002
16598,2297,Arthur Lett-Haines,0,Male,1992
16600,12048,Yau Leung,China,Male,2010
16602,1499,David Leverett,United Kingdom,Male,1975
16631,2753,Sherrie Levine,United States,Female,2009
16632,1943,Simon Levy,France,Male,1939
16633,1500,A. Neville Lewis,South Africa,Male,1922
16635,349,George Robert Lewis,United Kingdom,Male,1904
16646,350,John Frederick Lewis,United Kingdom,Male,1894
16673,1501,Morland Lewis,United Kingdom,Male,1944
16675,1502,Wyndham Lewis,Canada,Male,1938
16699,1504,Sol LeWitt,United States,Male,2008
16793,1506,André Lhote,France,Male,1940
16794,7467,Yuan-chia Li,China,Male,2004
16810,13716,Zbigniew Libera,Poland,Male,2010
16811,1507,Alexander Liberman,Ukraine,Male,1964
16812,1508,Roy Lichtenstein,United States,Male,1976
16847,2237,Tom Lieber,United States,Male,1989
16848,1509,Max Liebermann,Germany,Male,1931
16852,1510,Maxwell Gordon Lightfoot,United Kingdom,Male,1927
16853,10429,Glenn Ligon,United States,Male,2009
16854,1511,Liliane Lijn,United States,Female,1975
16861,1512,Kim Lim,Singapore,Female,1975
16920,1513,Richard Lin,Taiwan,Male,1975
16932,10844,Linder,United Kingdom,Female,2009
16939,1514,Richard Lindner,Germany,Male,1962
16941,1515,Bengt Lindström,Sweden,Male,1987
16942,1516,Rita M. Ling,United Kingdom,Female,1955
16943,13288,Simon Ling,United Kingdom,Male,2012
16945,15409,Simon Linke,Australia,Male,2012
16946,351,John Linnell,United Kingdom,Male,1924
17018,2268,William Linnell,0,Male,1990
17022,352,William Linton,United Kingdom,Male,1876
17023,1517,Flora Lion,United Kingdom,Female,1915
17024,1518,Jacques Lipchitz,Lietuva,Male,1959
17086,1519,El Lissitzky,Russia,Male,1976
17097,1520,Horace Mann Livens,United Kingdom,Male,1960
17100,2438,Henry Liverseege,0,Male,1997
17101,353,Sir William Llewellyn,United Kingdom,Male,1938
17102,2765,Hilary Lloyd,United Kingdom,Female,2000
17106,1521,James Lloyd,United Kingdom,Male,1968
17107,3080,Brad Lochore,New Zealand,Male,2001
17109,11946,Hew Locke,United Kingdom,Male,2009
17110,2514,William Locke  of Norbury  Junior,0,Male,1997
17111,2439,Edward Hawke Locker,0,Male,1996
17113,6007,Sharon Lockhart,United States,Female,2013
17115,1522,Peter Logan,United Kingdom,Male,1970
17116,354,William Logsdail,United Kingdom,Male,1888
17117,1523,Richard Paul Lohse,Switzerland,Male,1982
17123,1524,John Loker,United Kingdom,Male,1979
17126,2570,Amelia Long,United Kingdom,Female,1997
17132,2571,Charles Long,0,Male,1997
17133,1525,Richard Long,United Kingdom,Male,2008
17181,505,Pietro Longhi,Italia,Male,0
17182,1526,Robert Longo,United States,Male,1983
17185,7268,Andrew Lord,United Kingdom,Male,2013
17190,355,John Henry Lorimer,United Kingdom,Male,1930
17191,9596,Los Carpinteros,Cuba,Male,0
17192,2554,Edith Maud Rawdon-Hasting Loudoun  Countess of,0,Female,1997
17193,1527,Morris Louis,United States,Male,1966
17198,1528,Roelof Louw,South Africa,Male,1970
17199,1529,Sir David Low,New Zealand,Male,1927
17203,1530,Peter Lowe,United Kingdom,Male,1981
17205,1531,Thomas Lowinsky,United Kingdom,Male,1940
17208,1532,Alan Lowndes,United Kingdom,Male,1975
17212,1533,L.S. Lowry,United Kingdom,Male,1939
17235,11405,Rafael Lozano-Hemmer,México,Male,2008
17236,1534,Abrasha Lozoff,0,Male,1959
17237,2708,David Lucas,0,Male,0
17238,356,John Seymour Lucas,0,Male,1884
17239,2643,Sarah Lucas,United Kingdom,Female,1998
17268,2341,Lucio,Spain,Male,1962
17269,1536,Evert Lundquist,Sweden,Male,1958
17270,8594,Markus Lüpertz,Czech Republica,Male,2005
17271,357,Hamilton Macallum,United Kingdom,Male,1897
17274,2440,Carlile Henry Hayes Macartney,0,Male,1997
17275,358,Robert Walker Macbeth,United Kingdom,Male,1890
17276,1537,Robert MacBryde,United Kingdom,Male,1975
17280,359,Andrew Maccallum,0,Male,1899
17282,1538,Mino Maccari,Italia,Male,1978
17283,6024,Jorge Macchi,Argentina,Male,2005
17285,360,Dugald Sutherland Maccoll,United Kingdom,Male,1915
17291,1539,Frances Macdonald,United Kingdom,Female,1946
17293,361,Georgina Macdonald,0,Female,1938
17294,362,William York Macgregor,United Kingdom,Male,1927
17295,1540,David Mach,United Kingdom,Male,1986
17297,1541,Arnold Machin,United Kingdom,Male,1944
17300,7507,Oswaldo Maciá,Colombia,Male,2011
17301,1263,Heinz Mack,Germany,Male,1964
17303,1543,Sir Bertram Mackennal,Australia,Male,1907
17305,1544,Alexander Mackenzie,United Kingdom,Male,1977
17306,1545,Alix Mackenzie,0,Female,1986
17309,363,Frederick Mackenzie,0,Male,1980
17311,1546,Warren Mackenzie,United States,Male,1986
17314,9555,Christina Mackie,Canada,Female,2007
17317,1547,Sine Mackinnon,United Kingdom,Male,1940
17318,1548,Charles Rennie Mackintosh,United Kingdom,Male,1929
17319,1549,Donald Maclaren,United Kingdom,Male,1947
17320,365,Daniel Maclise,Ireland,Male,1847
17326,1550,Sir William Mactaggart,United Kingdom,Male,1960
17327,367,John MacWhirter,United Kingdom,Male,1892
17328,14729,Tala Madani,Îran,Female,2011
17330,1551,Conroy Maddox,United Kingdom,Male,2009
17334,1552,Ronald Maddox,0,Male,1975
17337,1553,René Magritte,Belgium,Male,1964
17342,1554,Charles Mahoney,United Kingdom,Male,1940
17346,1555,Aristide Maillol,France,Male,1928
17350,1557,Ovidiu Maitec,Romania,Male,1984
17351,1558,Sam Maitin,United States,Male,1975
17358,1559,Paul Maitland,United Kingdom,Male,1922
17378,6307,Michel Majerus,Luxembourg,Male,2004
17382,15619,Sameer Makarius,Misr,Male,2012
17386,1560,Kazimierz Makowski,0,Male,1985
17388,2372,John Baptist Malchair,Germany,Male,1995
17407,1561,Kazimir Malevich,Ukraine,Male,1978
17408,2377,Antoni Malinowski,Poland,Male,1995
17409,13714,David Maljkovic,Hrvatska,Male,2010
17410,1562,Eric Malthouse,United Kingdom,Male,1975
17411,1563,Man Ray,United States,Male,1975
17423,2233,Thomas Manby,0,Male,1988
17424,1564,Antonio Mancini,Italia,Male,1922
17426,10069,Mike Mandel,United States,Male,0
17427,1565,Mane-Katz,Ukraine,Male,1959
17428,1566,Alfred Manessier,France,Male,1989
17431,1567,Edouard Manet,France,Male,1918
17432,7741,Mangelos,Jugoslavija,Male,2007
17435,1568,Robert Mangold,United States,Male,1974
17444,6614,Babette Mangolte,France,Female,0
17445,1569,Harrington Mann,United Kingdom,Male,1937
17446,1570,James Bolivar Manson,United Kingdom,Male,1923
17449,14941,Werner Mantz,Germany,Male,2011
17459,13085,Antonio Manuel,Portugal,Male,0
17460,1571,Piero Manzoni,Italia,Male,1974
17465,1572,Giacomo Manzu,Italia,Male,1948
17470,11413,Robert Mapplethorpe,United States,Male,2008
17545,1573,Tim Mara,Ireland,Male,1976
17558,1574,Adriana Maraz,Slovenija,Female,1981
17560,1575,Jean Marchand,France,Male,1928
17564,1576,Paul Marchant,0,Male,1978
17567,6852,Christian Marclay,United States,Male,2004
17568,1577,Louis Marcoussis,Poland,Male,1951
17570,1578,Brice Marden,United States,Male,1975
17634,11145,Marepe,Brasil,Male,2007
17635,1579,Carlo Maria Mariani,Italia,Male,1984
17636,8402,Marcel Mariën,Belgium,Male,2005
17648,1580,John Marin,United States,Male,1956
17649,1581,Marino Marini,Italia,Male,1950
17652,2533,Henry Stacy Marks,United Kingdom,Male,1997
17653,1582,Helena Markson,United Kingdom,Female,1975
17654,368,William Marlow,United Kingdom,Male,1954
17692,2332,Albert Marquet,France,Male,1994
17693,369,Benjamin Marshall,United Kingdom,Male,1936
17699,8806,William Marshall,United Kingdom,Male,2005
17701,370,William Calder Marshall,United Kingdom,Male,1881
17702,1583,Agnes Martin,Canada,Female,2009
17707,15125,Anne Martin,United Kingdom,Female,2011
17708,2746,Barry Martin,United Kingdom,Male,2002
17712,2441,Charles Martin,0,Male,1997
17780,6591,Daria Martin,0,Female,2006
17783,2442,Elias Martin,Sweden,Male,1997
17786,1584,Frank Martin,United Kingdom,Male,1975
17788,371,John Martin,United Kingdom,Male,1869
17802,1585,Kenneth Martin,United Kingdom,Male,1978
17847,1586,Mary Martin,United Kingdom,Female,1963
17854,8897,Simon Martin,United Kingdom,Male,2008
17856,11358,Jose Carlos Martinat Mendoza,Perú,Male,2011
17857,372,Robert Braithwaite Martineau,United Kingdom,Male,1896
17862,2338,Arturo Martini,Italia,Male,1994
17863,14609,Marwan (Marwan Kassab Bachi),Suriyah,Male,2011
17864,1587,Enid Marx,United Kingdom,Female,1975
17865,2271,Denis Masi,United States,Male,1975
17866,1588,Arnold Mason,United Kingdom,Male,1940
17867,373,George Mason,United Kingdom,Male,1893
17872,1589,Raymond Mason,United Kingdom,Male,1987
17877,1590,André Masson,France,Male,1946
17888,374,Master of the Giants,0,Male,1974
17889,1592,Denis Mathews,United Kingdom,Male,1955
17890,1593,Henri Matisse,France,Male,1933
17909,1591,Brigitte Matschinsky-Denninghof,Germany,Female,1975
17911,1594,Matta,Chile,Male,1978
17913,7732,Gordon Matta-Clark,United States,Male,0
17914,2745,Louisa Matthiasdottir,Ísland,Female,2000
17915,1595,Maxime Maufra,France,Male,1938
17916,1596,Charles Maundrell,United Kingdom,Male,1899
17917,1597,Dora Maurer,Hungery,Female,1985
17919,1598,Anton Mauve,Nederland,Male,1910
17922,1599,John Maxwell,United Kingdom,Male,1955
17924,2367,Nicholas May,United Kingdom,Male,1997
17926,1600,Phil May,United Kingdom,Male,1927
17932,1601,Fred Mayor,United Kingdom,Male,1924
17933,1602,Paul Maze,France,Male,1935
17936,7491,Anthony McCall,United Kingdom,Male,2005
17938,2766,Paul McCarthy,United States,Male,2000
17942,1603,Linda McCartney,United States,Female,1978
17956,1604,Leonard McComb,United Kingdom,Male,1981
17969,7026,Don McCullin,United Kingdom,Male,2012
18015,9572,Josiah McElheny,United States,Male,2010
18016,1605,Ambrose McEvoy,United Kingdom,Male,1914
18031,1606,Mary McEvoy,Ireland,Female,1927
18032,1607,Rory McEwen,United Kingdom,Male,1975
18034,5448,Jock McFadyen,United Kingdom,Male,2005
18036,1608,David B. McFall,United Kingdom,Male,1943
18037,2393,John McHale,0,Male,1996
18040,2335,Ian McKeever,United Kingdom,Male,1998
18081,2194,Stephen McKenna,United Kingdom,Male,1989
18086,8631,Lucy McKenzie,United Kingdom,Female,2012
18087,1609,Michael McKinnon,0,Male,1979
18091,364,Thomas Hope McLachlan,0,Male,1898
18092,2787,John McLaughlin,United States,Male,2005
18093,1610,Bruce McLean,United Kingdom,Male,1979
18114,1611,John McLean,United Kingdom,Male,1987
18115,1612,William McMillan,United Kingdom,Male,1931
18116,2387,Steve McQueen,United Kingdom,Male,1996
18120,366,William McTaggart,United Kingdom,Male,1931
18123,1613,F.E. McWilliam,United Kingdom,Male,1953
18132,1625,Ivan Meštrovic,Hrvatska,Male,1918
18137,1614,Dorothy Mead,United Kingdom,Female,1971
18138,1615,Bernard Meadows,United Kingdom,Male,1954
18152,7084,Jason Meadows,United States,Male,0
18153,7213,David Medalla,Pilipinas,Male,2006
18154,1616,Robert Medley,United Kingdom,Male,1951
18164,1617,Reuben Mednikoff,United Kingdom,Male,1984
18165,1618,Howard Mehring,United States,Male,1974
18166,1619,Else Meidner,Germany,Female,1983
18167,6633,Cildo Meireles,Brasil,Male,2007
18196,9674,Jonas Mekas,Lietuva,Male,2007
18197,2646,Sylvia Melland,United Kingdom,Female,1997
18198,1620,Margaret Mellis,China,Female,1971
18202,11955,Nathaniel Mellors,United Kingdom,Male,2008
18203,375,Arthur Melville,United Kingdom,Male,1925
18205,11167,Ana Mendieta,Cuba,Female,2009
18210,1621,Ed Meneeley,United States,Male,1975
18211,1622,Bernard Meninsky,Ukraine,Male,1925
18215,376,Mortimer Menpes,Australia,Male,1970
18216,377,Philip Mercier,Germany,Male,1965
18219,378,Anna Lea Merritt,United States,Female,1890
18220,1623,Mario Merz,Italia,Male,2009
18226,12525,Marisa Merz,Italia,Female,2009
18230,1624,E.L.T. Mesens,Belgium,Male,1969
18234,2670,Annette Messager,France,Female,1998
18235,1626,Lord Methuen,United Kingdom,Male,1940
18240,7196,Gustav Metzger,Germany,Male,2006
18246,1627,Jean Metzinger,France,Male,1959
18247,4547,Bill Meyer,Australia,Male,2002
18252,6872,Klaus Meyer,Germany,Male,2004
18267,9059,Alan Michael,United Kingdom,Male,2009
18268,1628,Henri Michaux,Belgium,Male,1978
18270,1629,Keith Michell,0,Male,1975
18284,2706,Richard Michelmore,0,Male,0
18285,1630,Edward Middleditch,United Kingdom,Male,1964
18289,5975,Boris Mikhailov,Ukraine,Male,2011
18303,379,Sir John Everett Millais  Bt,United Kingdom,Male,1924
18367,1631,Manolo Millares,Spain,Male,1963
18369,1632,Godfrey Miller,New Zealand,Male,1961
18370,12117,Harland Miller,United Kingdom,Male,2008
18371,2195,Jack Miller,United Kingdom,Male,1976
18374,2561,James Miller,0,Male,1997
18375,1633,Carl Milles,Sweden,Male,1927
18378,1634,Francis Davis Millet,United States,Male,1892
18379,2624,Professor Millington,0,Male,1997
18380,1635,Terence Millington,United Kingdom,Male,1976
18381,380,William Edwards Millner,0,Male,1969
18382,1636,John Milne,United Kingdom,Male,1971
18383,1637,Malcolm Milne,United Kingdom,Male,1927
18384,1638,Keith Milow,United Kingdom,Male,1971
18402,2220,Lisa Milroy,Canada,Female,1996
18418,1639,Peter Milton,United States,Male,1978
18419,1640,Keiko Minami,Japan,Female,1975
18420,1641,André Minaux,France,Male,1953
18421,1642,Luciano Minguzzi,Italia,Male,1953
18422,1643,Abraham Mintchine,Ukraine,Male,1954
18423,1644,John Minton,United Kingdom,Male,1990
18432,10038,Aleksandra Mir,Poland,Female,2013
18433,1645,Joan Mirea,0,Female,1975
18435,1646,Joan Miró,Spain,Male,1951
18449,2212,Dhruva Mistry,India,Male,1988
18450,1647,Denis Mitchell,United Kingdom,Male,1966
18454,6461,Joan Mitchell,United States,Female,2004
18477,12049,Dario Mitidieri,Italia,Male,2010
18478,2300,Tatsuo Miyajima,Japan,Male,1992
18481,11249,Lisette Model,Austria,Female,2011
18493,1648,Amedeo Modigliani,Italia,Male,1933
18499,2669,Tracey Moffatt,Australia,Female,1998
18533,13378,Santu Mofokeng,South Africa,Male,2010
18534,13004,Lucia Moholy,Czech Republica,Female,2011
18536,1649,László Moholy-Nagy,Hungery,Male,1961
18537,1650,Gerald Moira,United Kingdom,Male,1938
18538,15353,Andrei Molodkin,Russia,Male,2012
18544,8784,Matthew Monahan,United States,Male,2006
18545,381,Peter Monamy,United Kingdom,Male,1965
18546,1651,Piet Mondrian,Nederland,Male,1964
18551,1652,Claude Monet,France,Male,1926
18554,9245,Priscilla Monge,Costa Rica,Female,0
18555,8296,Jonathan Monk,United Kingdom,Male,2007
18557,1653,Sir Thomas Monnington,United Kingdom,Male,1939
18561,2517,Dr Thomas Monro,0,Male,1997
18575,2289,Henry Monro,United Kingdom,Male,1991
18576,1654,Nicholas Monro,United Kingdom,Male,1975
18598,18317,Anjali Monteiro,0,Female,0
18599,1655,Guy Montpetit,Canada,Male,1976
18600,2298,Ronald Moody,Jamaica,Male,1992
18603,1656,Jeremy Moon,United Kingdom,Male,1968
18626,1657,Michael Moon,United Kingdom,Male,1970
18629,2518,Carton Moore Park,0,Male,1997
18630,382,Albert Moore,United Kingdom,Male,1894
18637,13715,Gareth Moore,Canada,Male,2010
18638,383,Henry Moore,United Kingdom,Male,1885
18639,1659,Henry Moore  OM  CH,United Kingdom,Male,1940
19262,2283,James Moore,0,Male,1988
19263,13683,Raymond Moore,United Kingdom,Male,2010
